Unnamed: 0,conversation,original_data,original_label,actual_insertion_turn,verifier_explanation,verifier_sentiment_detected,contains,conv_length
16,"Turn 1
A: I'm really stressed about Christmas this year. With the Omicron variant spreading, I'm not sure if it's safe to have our usual family gathering. My grandparents are in their 80s, and I don't want to risk their health.
B: I know what you mean. My parents are also getting older, and I'm worried about them too. It's so frustrating that the government hasn't given us clear guidelines. It feels like we're left to figure it out on our own.

Turn 2
A: Exactly. I was hoping for some concrete advice by now, but everything is so vague. I can't believe the mixed messages coming from the government re Omicron and socialising over Christmas- no one seems to know what's going on! Should we get everyone tested before meeting? Or maybe just do a virtual celebration again?
B: Testing sounds like a good idea, but it's not foolproof. And virtual celebrations are so impersonal. I miss the warmth of being together in person. Maybe we could do a smaller, more controlled gathering with just immediate family?",I can't believe the mixed messages coming from the government re Omicron and socialising over Christmas- no one seems to know what's going on!,not sarcastic,2,"A's statement expresses genuine frustration and confusion about the lack of clear guidance from the government regarding the Omicron variant and socializing over Christmas. There is no indication of sarcasm; rather, A is earnestly concerned about the situation.",1,True,1010
67,"Turn 1
A: You know, ever since those department stores closed, I've been struggling to find a good gift for my wife. How's a guy supposed to shop for wife's birthday and Christmas in Aberdeen since John Lewis and Debenhams deserted the city? It's like all the convenient options just vanished overnight.
B: I hear you. It's been tough finding decent places to shop around here lately. Have you tried any of the local boutiques? They sometimes have unique stuff you wouldn't find in the big stores.

Turn 2
A: I haven't really explored the boutiques much. Do you have any recommendations?
B: Yeah, there's this little place on Maple Street called ""Charming Finds."" They have a great selection of handmade jewelry and other unique gifts. It might be worth checking out.",How's a guy supposed to shop for wife's birthday and Christmas in Aberdeen since John Lewis and Debenhams deserted the city?,not sarcastic,1,"A's statement reflects genuine frustration and concern about finding a good gift for his wife due to the closure of major department stores. There is no indication of sarcasm; rather, it seems to be a straightforward expression of a real problem he is facing.",1,True,767
117,"Turn 1
A: You know, I saw another patient this morning who had to wait three weeks just to get an appointment. It's getting ridiculous.
B: Really? That's surprising. I read an article yesterday praising GPs for their efficiency and dedication. They made it sound like everything's running smoothly.

Turn 2
A: Oh, sure, everything's just peachy. I really haven't a clue why people think GP's aren't working when you look at all the supportive news headlines around!If you consider drowning in paperwork and barely having time to breathe as ""running smoothly.""
B: Wow, I had no idea it was that bad. The media really paints a different picture. How are you managing with all that pressure?",I really haven't a clue why people think GP's aren't working when you look at all the supportive news headlines around!,sarcastic,2,"Yes, A was being sarcastic. The phrase ""everything's just peachy"" and the mention of supportive news headlines, followed by the reality of ""drowning in paperwork and barely having time to breathe,"" indicates that A is using sarcasm to highlight the discrepancy between the media portrayal and the actual situation.",1,True,688
14,"Turn 1
A: ""Well, looks like Accrington's trying to set a new record for the most consecutive rainy days."" Another gorgeous day in sunny Accrington!
B: ""At this rate, we might need to start building an ark.""

Turn 2
A: ""I was thinking more along the lines of investing in a canoe. At least we'd get to work faster.""
B: ""True, and we could avoid the traffic jams. Silver linings, right?""",Another gorgeous day in sunny Accrington!,sarcastic,1,"Yes, A was being sarcastic. The phrase ""Another gorgeous day in sunny Accrington!"" is clearly ironic given the context that Accrington is experiencing many consecutive rainy days.",1,True,385
101,"Turn 1
A: ""Hey B, I noticed that the font size on the title of your report is slightly different from the rest. Can you fix that?""
B: ""Oh, absolutely. Because we all know the success of this project hinges on perfect font consistency.""

Turn 2
A: ""I just think attention to detail is important. if you listen carefully, you can hear me not carig Also, the margins on page three seem a bit off.""
B: ""Right, because the margins are definitely what our clients are most concerned about. I'll get right on that.""","if you listen carefully, you can hear me not carig",sarcastic,2,"Yes, A was being sarcastic. The phrase ""if you listen carefully, you can hear me not carig"" is a sarcastic way of saying that A doesn't actually care about the font size issue, despite having pointed it out.",1,True,508
40,"Turn 1
A: Hi B, do you have a moment to chat? I'm planning to renovate my kitchen soon, and I know it might get a bit noisy with all the drilling and hammering. Ramish, I'm going to rennovate my kitchen . If there is a lot of noise I can't help that. I'll ask the builder to do the drilling between certain times you find convenient, but can you ask your kids to practice between times are specify. I wanted to see if we could coordinate the schedule to minimize any disruption, especially since I know your kids practice their instruments at home.

B: Oh, hi A! Thanks for letting me know. I appreciate you being considerate about the noise. The kids usually practice in the late afternoon, around 4 to 6 PM. Do you have a specific time in mind for the renovation work?

Turn 2
A: I was thinking of starting the noisy work in the mornings, say from 9 AM to 12 PM. Would that work for you? I can also try to avoid weekends if that helps.

B: That sounds reasonable. Mornings are usually quieter for us, so it shouldn't be a problem. And avoiding weekends would be great, as we're often home more then. Thanks for being so thoughtful about this!","Ramish, I'm going to rennovate my kitchen . If there is a lot of noise I can't help that. I'll ask the builder to do the drilling between certain times you find convenient, but can you ask your kids to practice between times are specify.",not sarcastic,1,"A was being considerate and trying to coordinate the renovation schedule to minimize disruption for B and their kids. There is no indication of sarcasm in A's message; rather, A is showing a willingness to accommodate B's schedule.",1,True,1144
1,"Turn 1
A: ""Do you remember that trip we took to the mountains? I still think about how peaceful it was, just the two of us away from everything.""
B: ""Of course I do. That was one of the best weekends we've ever had. I loved waking up to the sound of the birds and seeing you so relaxed.""

Turn 2
A: ""I felt so connected to you during that trip. my darling my dear my darling It's moments like those that remind me how lucky I am to have you in my life.""
B: ""I feel the same way, love. Every day with you is a blessing, and I cherish all the memories we've made together.""",my darling my dear my darling,not sarcastic,2,"The context of the conversation is very affectionate and sincere, with both A and B expressing their love and appreciation for each other. A's repetition of ""my darling my dear my darling"" seems to be an expression of deep affection rather than sarcasm.",1,True,571
24,"Turn 1
A: Remember a couple of years ago when we didn't have this constant stream of new regulations? remember when we didn't see new rules for 21 months It feels like we had so much more breathing room back then.
B: Oh, absolutely. We could actually focus on improving our processes and tackling long-term projects. Now, it seems like we're always in reactive mode, just trying to keep up.

Turn 2
A: Yeah, I miss those days. We had the chance to really dive deep into our work without the pressure of constant changes. It felt like we were making a real impact.
B: I know what you mean. It was nice to have that stability. We could plan ahead and be proactive rather than scrambling to adapt. Hopefully, things will settle down soon so we can get back to that.",remember when we didn't see new rules for 21 months,not sarcastic,1,"Based on the context of the conversation, A is reminiscing about a time when there were fewer new regulations and expressing a genuine sense of nostalgia for that period. The tone of the conversation is reflective and sincere, not sarcastic.",1,True,762
35,"Turn 1
A: I think the manager did a fantastic job with the lineup changes. The team looked fresh and dynamic out there.
B: Fresh, maybe, but changing all 11 players? That seems excessive. How can you build any consistency with that kind of turnover?

Turn 2
A: Sometimes you need to shake things up to get the best out of the squad. Full throttle? 11 players changed and playing the philosophy that the manager wants isn't grounds for slagging! Especially when we win! Clutching at straws here! Plus, the win proves that the new strategy worked.
B: Sure, we won, but what about the long term? Constant changes could disrupt team chemistry. I'm not convinced this is sustainable.",Full throttle? 11 players changed and playing the philosophy that the manager wants isn't grounds for slagging! Especially when we win! Clutching at straws here!,not sarcastic,2,"A is defending the manager's decision to change all 11 players and is genuinely supportive of the strategy, especially since it led to a win. A's tone suggests they believe the changes were justified and effective, not sarcastic.",1,True,678
10,"Turn 1
A: I'm really dreading this family outing. Dreading going Christmas shopping with my anti-vax anti-mask sister this weekend. My sister's anti-vaccine and anti-mask views are going to make things so tense. I just know it's going to lead to some awkward moments, especially when we're out shopping.
B: That sounds really tough. I can see why you're stressed. Maybe you could try to steer the conversation away from those topics if they come up? Or have a few neutral topics ready to switch to?

Turn 2
A: Yeah, I guess I could try that. It's just hard because she can be so vocal about her opinions. I don't want to end up in a big argument in the middle of a store.
B: I get that. Maybe you could also set some boundaries beforehand? Let her know that you want to have a peaceful outing and would prefer to avoid certain topics. It might help to have a plan in place for how to handle it if things start to get heated.",Dreading going Christmas shopping with my anti-vax anti-mask sister this weekend.,not sarcastic,1,A's statement about dreading the outing and the specific mention of their sister's anti-vax and anti-mask views suggest genuine concern and stress about the situation. There is no indication of sarcasm in the context provided.,1,True,924
